reflectance_365nm_percent,reflectance_405nm_percent,reflectance_430nm_percent,reflectance_450nm_percent,reflectance_470nm_percent,reflectance_490nm_percent,reflectance_515nm_percent,reflectance_540nm_percent,reflectance_570nm_percent,reflectance_590nm_percent,reflectance_630nm_percent,reflectance_645nm_percent,reflectance_660nm_percent,reflectance_690nm_percent,reflectance_780nm_percent,reflectance_850nm_percent,reflectance_880nm_percent,reflectance_940nm_percent,reflectance_970nm_percent,class,sample_id
72.21298,70.03867,74.06811,67.04574,67.02786,69.83922,73.41858,71.46223,72.856064,81.32104,84.905426,85.468544,74.22594,74.02209,83.64965,84.87314,83.27376,87.95263,86.272675,2,5069.0
70.00873,67.77778,69.57613,61.973072,61.331547,62.59135,61.806633,58.07988,61.154884,77.32717,81.79462,82.40801,73.19167,67.68137,80.66597,77.66688,78.373566,80.757416,84.40228,2,3939.0
81.034454,78.06835,78.74654,76.07242,76.33372,77.11585,76.25755,70.58423,74.81941,87.64031,88.61082,88.893616,84.08424,79.59171,83.58663,82.656494,84.75654,81.408676,80.53989,2,6283.0
57.5122,52.259583,71.272736,78.96872,79.70435,77.93734,70.34761,64.847015,67.56019,85.9792,88.04045,88.40258,77.271706,84.93587,84.85943,85.88125,87.999535,77.36145,78.14831,2,4499.0
57.90938,56.676666,76.293785,76.09906,76.09595,76.90946,75.3288,71.284935,74.015564,80.276054,84.09123,84.81068,75.801674,77.68607,76.943474,78.67015,84.779305,86.42757,83.89385,2,5642.0
55.024494,51.115536,65.31295,74.56691,73.166885,71.735596,70.74793,66.442,70.16539,86.16362,89.3433,89.3927,77.80302,76.73144,82.80887,80.95686,87.08945,86.23273,88.10469,2,6253.0
61.009926,60.56751,70.27638,55.08095,50.921093,50.258045,49.802155,49.671574,51.973576,73.04356,79.235794,80.69654,68.61385,59.64059,72.57468,70.93015,73.234505,80.40031,77.92251,2,4081.0
55.275284,50.14783,67.40212,74.4653,76.484665,78.924095,77.88414,75.14966,76.876274,84.85973,86.73453,87.10346,83.77012,83.285995,86.06825,84.420166,85.94194,87.13121,87.10623,2,4111.0
49.367428,44.772133,70.2551,73.303505,74.887505,75.6296,71.24122,64.53364,68.47943,84.36202,87.73211,87.967545,79.33062,79.17472,86.62535,84.970215,85.44477,85.801674,86.97266,2,5203.0
53.344124,48.666576,67.19231,64.92393,67.01747,69.78074,64.75998,59.19205,63.426132,77.82227,81.79834,82.77676,74.72854,72.05121,81.68662,81.15587,81.979744,83.96251,80.53421,2,4377.0
86.89113,82.69826,75.23445,70.932686,74.56403,78.855,76.12798,71.966156,75.60523,85.1182,87.75336,88.06094,81.70009,82.476944,84.983185,82.71767,85.98599,86.95818,86.3519,2,4368.0
78.475266,77.42682,75.79188,75.75178,75.77098,73.32094,69.3663,64.56591,63.718327,76.64061,80.84087,81.59729,71.92527,80.1489,80.92561,79.4928,80.857506,77.39827,76.50586,2,4819.0
74.45615,73.72031,75.47639,71.192604,72.38836,73.478714,70.30224,64.67561,67.30998,82.62136,85.58591,86.39241,79.30319,76.08939,83.12608,81.69865,82.09078,85.26193,85.82729,2,4537.0
60.91985,65.10446,65.45501,64.899216,65.60549,66.053505,59.59209,51.76934,55.960964,78.06561,82.82523,83.59597,64.31192,76.79552,83.63554,81.78653,81.81634,79.20504,81.79739,2,5510.0
59.424316,59.598328,71.355484,59.390617,59.79483,60.893448,60.096733,57.87428,60.329227,75.2556,80.516014,81.64399,68.736626,65.08065,74.35381,71.6182,74.135315,79.9559,76.56671,2,4771.0
62.514336,55.492065,68.857254,77.08276,77.75355,77.04945,74.90775,71.59552,76.2873,82.53622,85.09792,85.46404,73.55432,80.21573,85.536644,85.29326,86.39922,85.69458,83.99825,2,4197.0
56.063904,52.956253,73.96233,69.3922,70.60456,73.185,73.75102,69.34475,74.063354,84.103714,87.163506,87.79416,78.07358,74.92097,83.74365,83.043686,83.50558,79.67157,83.943,2,5542.0
66.146164,61.931633,73.670105,67.87602,68.64053,70.67892,68.229034,63.41914,67.82985,82.433304,86.71285,87.4464,79.25909,74.096275,84.35121,82.29681,84.11425,84.17374,83.751434,2,6129.0
54.230793,47.8546,75.10748,75.80275,78.153595,80.30863,73.14465,67.97446,69.379684,88.79632,90.489494,90.859,85.709206,84.07677,85.54814,86.63285,88.1436,81.68287,81.956924,2,5458.0
49.568455,42.97451,58.33643,60.396732,63.253986,66.29368,63.35572,60.56524,64.62267,79.303246,82.83106,83.53178,75.84704,71.50385,78.457054,77.12059,79.7292,81.69778,80.241425,2,4930.0
56.85532,49.432945,58.47644,70.69848,72.64969,74.040344,72.805626,67.78433,72.859856,84.76301,86.77359,86.9987,73.57337,77.781944,82.72351,81.3668,84.30455,82.5096,76.61531,2,3951.0
78.521225,71.80352,70.900856,72.48112,72.07933,73.138885,71.21257,68.29156,68.74369,78.72469,83.16022,83.54118,77.29062,78.65914,82.30545,79.61846,80.89556,85.330055,83.71231,2,6383.0
74.09931,71.47442,78.61177,71.45557,71.26479,72.89542,73.49318,70.673386,73.986,85.75099,87.53133,87.537964,80.206894,79.47237,82.519356,80.22289,85.48785,84.282135,84.7229,2,4464.0
69.1608,70.808205,75.24064,72.84754,73.95546,74.92549,72.58059,68.383,73.959816,89.16348,90.42908,90.16251,79.82342,79.39018,87.830505,84.78585,86.96943,85.12118,88.536545,2,4017.0
82.87127,76.20058,75.90004,68.70604,70.396545,72.790146,70.77778,65.268265,68.75721,85.13412,88.393166,89.19338,76.340065,75.555305,87.469215,86.4271,86.61753,79.0364,82.4319,2,5554.0
56.264,50.423424,62.48468,72.50927,79.14015,79.43726,79.408554,75.861916,79.304985,83.52234,86.56666,87.29085,77.60565,81.76394,85.07635,85.62023,86.715195,85.37147,84.05326,2,6202.0
62.522823,57.42197,77.71594,75.48514,79.00445,81.61844,82.19132,79.81922,82.63035,89.88077,91.066444,91.32389,83.935455,85.03367,87.86592,87.19982,88.46063,84.32001,83.829254,2,4390.0
63.03929,55.800552,64.29688,68.27347,69.224304,66.388336,56.473034,50.412846,53.43882,78.615814,82.500946,82.953316,68.43718,67.234085,71.87736,71.31064,78.94555,72.08719,63.31051,2,5539.0
63.766872,68.05388,80.523506,80.76176,81.61364,81.948875,81.04609,78.08271,79.959145,83.46688,85.674255,86.23566,83.34363,84.66896,87.67681,86.51981,87.22539,88.25666,88.274185,2,6464.0
54.031372,44.845013,56.14818,67.055565,69.988075,70.40126,68.92387,66.778625,70.00279,82.69227,85.62393,85.92188,74.60968,75.626396,82.66301,79.87768,82.93387,85.73817,85.84871,2,4113.0
55.129795,48.308376,70.945145,67.70789,67.510956,66.634605,63.36691,58.250057,62.341415,81.68797,84.16999,84.98553,79.398254,73.81057,84.731766,79.86468,84.03791,75.67331,78.41632,2,5502.0
61.41507,55.431377,71.576546,75.49187,76.627144,75.606895,75.772896,76.014046,77.65288,82.93401,85.12112,85.72177,81.912636,80.818954,85.54042,83.8143,85.16269,88.1693,87.06553,2,6175.0
74.99537,74.37916,68.524864,71.195045,74.181595,73.54252,72.24724,69.30696,69.96335,81.008514,84.82191,85.79508,77.34075,76.44708,82.65467,81.38898,81.53858,85.01205,84.97499,2,5591.0
71.22834,71.13719,75.36459,75.56274,75.6154,74.70367,70.179115,63.540066,69.174835,88.289925,90.36231,90.78571,75.97745,79.51069,85.959526,82.51368,87.37696,82.906624,83.22327,2,6357.0
76.02135,78.47947,70.18447,71.90075,73.63045,74.562195,73.82198,71.013245,74.40226,84.603195,87.315346,87.75576,76.4319,76.42761,84.082016,81.169044,85.04118,86.803635,83.3469,2,5243.0
80.39952,79.56487,77.112404,69.704285,67.14986,65.58976,64.13652,63.426907,64.38156,76.33425,80.64688,81.73649,70.04334,68.280655,69.14349,70.30673,76.94712,81.07863,76.670815,2,5104.0
67.197105,63.215645,68.0875,59.98171,61.08941,63.137806,62.23029,57.84605,63.03912,82.62974,86.39529,87.01198,70.251274,66.22517,84.98414,80.86611,83.221176,75.82146,80.26562,2,6127.0
60.01725,61.818783,70.32888,64.774284,65.95484,69.03226,65.0322,59.730213,64.286766,78.805275,82.44731,83.34074,77.275246,72.44811,81.5896,81.50646,82.0462,85.50743,83.329094,2,3949.0
70.680084,63.44353,58.826237,58.80788,61.28166,69.519585,77.1178,72.5807,69.34319,79.126724,82.25291,83.25979,74.59711,80.45004,81.86759,82.23132,83.268394,75.82426,77.04497,2,4487.0
66.448685,64.89957,70.0251,71.937195,73.27751,74.16566,71.11073,64.81628,64.793045,76.804825,80.938675,82.06445,77.419365,78.61808,83.21572,80.19514,81.37282,80.37857,72.73187,2,5421.0
71.12936,67.26941,68.5714,63.47037,63.96656,64.233826,64.04996,62.653,64.95193,78.97736,83.46088,84.218445,68.355194,65.75913,78.78479,76.99243,79.48336,83.169334,81.13002,2,5354.0
54.886,46.783268,65.965805,69.657364,72.581345,74.88475,72.46471,68.14119,72.19096,85.12138,87.56163,88.086494,77.56436,77.66815,86.0865,83.3403,85.163895,88.045135,89.06647,2,4161.0
61.436672,59.181255,69.72478,70.649956,70.3686,71.676735,71.01229,68.6232,71.783676,80.60638,83.528656,84.547035,78.529945,76.25531,81.57094,80.64268,82.31759,84.11044,82.33257,2,4426.0
63.01583,65.45656,77.07856,71.44747,70.73294,70.42196,71.229294,70.11168,72.69264,81.98881,84.5415,85.3312,67.24812,72.82531,81.49815,79.1911,81.30146,86.35613,82.80585,2,5697.0
49.729572,47.31532,58.374374,55.109734,54.669308,53.815086,52.862698,50.659615,56.044353,79.70596,83.95309,84.79061,57.309776,56.954662,72.0411,64.22646,73.30663,85.04395,76.21609,2,6264.0
68.051765,65.212494,67.39197,71.57144,74.42415,75.68301,71.116135,65.64946,70.84977,87.3768,89.63137,89.89761,84.89954,80.242256,87.34421,84.96302,85.9104,86.87363,86.16111,2,6393.0
70.8899,69.47106,75.35664,75.141655,74.52203,74.05629,71.51258,66.78978,68.38449,81.13057,85.76018,86.364,74.611275,77.94975,83.63389,81.184364,82.4617,86.606674,82.65068,2,4006.0
60.032253,55.44542,72.506645,66.6316,65.92101,67.90675,65.70152,61.891632,65.1146,78.25708,83.902534,84.91545,77.48728,72.06485,78.18377,78.7102,82.86932,78.13783,78.08373,2,5682.0
56.655712,51.96818,72.97223,73.51261,76.27823,78.41415,77.410286,73.57367,75.96472,84.372635,86.47438,86.91071,77.26122,86.54815,89.58747,88.59753,86.85228,87.11707,87.935326,2,5142.0
54.570885,51.121735,59.9159,63.78103,65.27239,66.04698,64.58992,61.998177,66.63526,83.60976,86.332275,86.913315,73.84754,73.42982,83.32432,78.807144,81.86745,85.048485,87.03898,2,4204.0
72.375275,71.63019,75.78555,75.36366,75.59119,77.366936,77.675064,75.76108,77.55472,85.2532,87.56031,88.084946,80.489716,80.33814,84.32706,85.54719,87.879456,82.40078,82.67172,2,6320.0
55.15775,49.7998,67.783264,62.987984,65.52242,68.9601,67.679,63.522278,66.94662,82.82074,86.53013,87.69276,80.06961,71.774025,85.53468,82.12803,81.94784,84.09914,86.20833,2,4495.0
71.37898,72.232,76.90513,73.88094,74.86111,75.73298,72.163345,66.52436,71.99774,88.68267,90.30482,90.54885,81.11582,78.89238,89.182465,85.693016,88.08214,83.80309,85.71686,2,4998.0
70.338806,64.5215,65.679054,65.52546,67.440544,68.98579,68.46309,63.885162,66.78387,80.834404,84.61998,85.29828,74.72641,72.70258,80.42552,76.84808,80.53433,85.0152,83.34722,2,4883.0
59.3357,54.959667,70.050514,73.403465,74.52868,74.347404,73.50672,71.602325,75.11298,85.87323,87.6597,87.96205,81.49481,76.80255,81.629524,78.98266,85.41873,83.469536,85.0822,2,5810.0
55.697495,53.278893,62.837505,70.23819,72.249115,72.304726,66.08506,59.626534,62.55885,78.432556,82.67145,84.013,72.8983,78.86247,85.1672,82.243935,84.110054,86.47584,82.58118,2,4139.0
57.582165,52.143448,67.951065,61.769558,65.03849,71.17553,69.61789,62.39068,67.94094,86.51505,88.30897,88.85663,76.999435,72.230225,86.10256,85.15638,85.62673,81.704865,84.21267,2,4290.0
59.900387,54.092514,56.108345,56.91562,55.988914,53.843735,50.924374,51.408863,52.512856,74.62939,80.152534,81.06552,61.781006,63.21475,73.81731,72.26777,75.18314,75.49439,67.76714,2,6236.0
61.69269,58.62465,64.17914,66.36496,69.21193,70.874084,69.216835,65.5218,67.00637,79.992165,84.45219,84.88521,73.46217,73.03711,83.50934,80.440414,80.76879,81.56735,83.63686,2,4322.0
49.29084,39.844193,61.749207,63.263226,62.754887,66.47654,69.32528,70.2102,70.335266,76.84391,82.16253,83.180984,68.047676,68.11737,77.91982,76.76723,76.750435,78.570175,73.78677,2,3958.0
56.01798,49.698364,63.345825,70.96466,75.525055,78.345695,79.23644,75.29054,78.15687,87.695885,89.75483,90.36754,80.64042,81.97244,89.111916,86.323586,87.16967,84.596756,84.136894,2,6053.0
67.25194,72.90068,73.30622,73.27164,72.33207,68.299576,64.33194,62.278603,62.374123,78.07817,81.95421,82.68974,71.12505,75.04418,79.57113,78.02902,80.801186,75.79194,73.973404,2,5842.0
63.76418,59.94182,62.576157,54.813416,55.760883,58.57548,59.365074,56.959473,61.03489,81.01628,86.288284,86.94502,65.40986,60.90424,75.699234,73.38182,78.77806,82.69295,84.74901,2,5769.0
76.40549,76.23512,82.89729,79.83402,80.59413,79.749146,77.145905,72.25541,76.363266,87.51133,88.99548,89.17911,83.96954,83.94714,88.58928,86.12199,86.96231,87.08668,86.21871,2,6368.0
80.85266,78.30828,71.1519,64.62747,67.91462,70.16442,72.97432,74.30942,73.32976,74.82657,78.634224,79.67026,78.14156,72.50561,77.13452,80.43409,75.97121,75.307556,75.23625,2,5533.0
57.05139,52.553185,68.37803,69.47516,70.85484,73.337425,71.49986,68.68421,69.43991,79.67394,84.318855,84.81402,76.712685,75.93752,84.52384,82.78759,81.22705,84.701355,84.41986,2,4478.0
69.61183,72.74008,70.21793,66.84671,67.47537,66.91452,67.270836,65.495766,67.373085,77.29669,81.84289,82.56375,76.14211,72.80277,80.368744,79.58561,79.70754,84.08222,82.018456,2,5333.0
59.6457,55.16362,72.68156,70.42168,71.03788,72.48493,73.04862,71.43109,75.41157,88.78412,90.114006,90.16257,76.79156,75.94248,86.28391,83.10659,85.13536,86.28375,88.25838,2,5006.0
61.43648,59.775414,65.63805,68.80059,71.441895,72.92394,66.434135,61.276157,60.64079,80.23253,83.605354,84.08199,80.405785,84.717285,88.5485,86.12076,87.13473,76.050964,76.07008,2,4484.0
84.881714,77.01156,60.61899,52.72522,54.524982,57.312977,55.48264,50.71799,54.791866,76.16377,81.605995,82.59438,70.11191,64.03647,80.392586,76.940765,77.818695,81.53364,85.791405,2,5973.0
51.31804,40.584267,60.92451,57.551205,56.62272,55.911755,52.110935,50.309216,56.17697,80.10668,85.398796,86.25801,66.0418,61.555355,81.51445,81.05028,83.33792,79.44903,76.54696,2,5475.0
68.55698,70.77826,70.72739,68.49091,67.64814,66.08741,64.88144,62.525146,64.43006,84.2166,87.08004,87.710365,72.43834,74.14168,82.54592,80.87527,83.59689,74.70752,71.93325,2,4031.0
56.216793,53.05001,67.58511,65.05883,67.18605,69.56925,69.29344,65.5437,70.135376,84.52469,87.32409,87.759285,73.61413,71.28271,80.69552,80.78482,82.62893,79.60689,81.917305,2,4346.0
56.623734,50.37525,68.81725,77.66236,75.65793,73.783714,70.28175,67.337845,69.3282,81.13015,85.82545,86.240524,76.99476,77.30661,82.32745,78.866806,84.1146,85.32744,83.759705,2,5172.0
67.28946,65.55425,67.5026,61.326313,63.28244,65.95827,62.648273,57.666164,61.09342,77.01022,81.69538,83.023895,77.95004,71.63346,81.68292,80.96077,79.2422,86.90104,83.858864,2,4637.0
56.806313,53.906178,68.555565,70.02095,71.21709,72.01269,70.93654,67.67639,70.9284,84.13847,86.820755,87.52995,78.61986,77.38992,83.564545,81.4909,83.358795,88.650764,87.84429,2,5497.0
65.47649,61.460155,71.4435,67.40894,70.54949,73.73833,71.05592,64.5764,70.12872,85.105934,87.60015,87.90172,79.3998,76.039566,84.92674,83.08498,83.796936,83.817085,83.43071,2,5019.0
62.34963,51.3118,64.28167,74.98993,77.85371,76.92353,74.19926,69.329796,72.86828,87.05245,89.12693,89.787224,80.86808,80.53375,87.21983,85.61899,87.117775,83.14392,85.52373,2,6172.0
55.534206,51.93651,71.27025,71.90574,74.4509,76.45403,74.48895,69.86619,73.52342,85.37138,88.5937,89.03398,81.831085,78.303024,83.795975,83.263016,84.287796,88.252625,86.80462,2,4364.0
55.225582,49.09071,74.50135,73.524925,72.379135,74.37984,72.091774,68.919785,72.7464,82.48938,86.63783,87.12045,80.0936,76.91466,83.7593,81.31623,81.822044,81.69745,80.29435,2,4400.0
54.07789,49.483383,72.98457,72.41422,73.55297,75.24336,71.51205,65.911835,70.17734,87.38937,89.28112,89.41104,73.02472,75.47613,85.38286,83.17649,86.01938,85.25694,85.400856,2,6427.0
81.846306,78.562164,71.118675,67.62959,68.40621,69.39408,68.7007,65.09903,67.88944,80.49966,83.38183,84.01311,75.647514,71.55512,80.08319,79.66025,84.12392,84.358986,82.44856,2,4503.0
57.81805,51.82853,67.03718,58.865475,59.32451,59.92074,56.111275,53.49459,58.170986,78.93135,82.750404,83.44076,73.41045,68.42825,84.11308,82.69176,84.06244,77.86449,78.16189,2,4550.0
81.978485,80.156586,76.99548,73.87176,71.971115,69.88118,68.13085,64.941666,67.658554,79.5511,83.4272,84.06892,73.29143,82.76213,82.516365,80.90603,82.666115,69.33507,61.76781,2,4320.0
62.168175,57.73294,72.4446,78.998116,78.7563,78.43383,77.148125,73.873405,75.250114,83.62597,86.375694,86.96432,80.247696,79.16544,83.33466,82.172134,84.64342,86.41063,85.35217,2,4362.0
63.856567,55.343403,68.08849,58.282536,57.301186,57.456367,54.736156,52.433258,56.823807,77.98068,83.41412,84.17436,70.52344,60.98294,76.07045,76.23714,79.27277,80.305145,78.44624,2,4339.0
54.453636,51.592583,74.35219,75.72869,76.20535,75.79382,73.201515,68.94458,73.32857,85.89392,88.95782,89.5297,80.66614,79.27783,86.834625,82.87966,85.963425,85.38103,87.50926,2,4045.0
60.637016,54.843033,71.47667,70.38473,71.89536,73.06737,71.244255,66.44227,70.418236,85.40815,87.897064,88.560135,80.40677,76.52681,85.81844,81.97805,84.50244,88.362885,88.68109,2,4284.0
70.79791,67.982956,75.150734,71.57992,72.494064,74.30279,74.202774,70.87023,74.746994,83.20442,86.34971,87.11939,81.2366,78.90287,83.22997,83.22976,85.225746,86.044785,85.22424,2,6384.0
74.88282,71.60924,68.541916,61.635708,63.436687,66.37147,66.73547,62.715286,64.775955,78.5433,83.22208,84.058235,74.226974,67.562874,81.037155,79.14227,79.70182,75.857155,75.582436,2,6197.0
65.75975,61.35932,80.37263,77.19954,79.30336,79.120926,77.012825,72.8004,77.31409,90.45008,91.47915,91.58762,83.47801,83.80052,87.40968,84.76584,87.78512,85.236946,88.78074,2,6013.0
39.977272,32.272385,42.26874,59.13509,68.98339,62.703102,56.1247,57.323868,58.130646,80.88071,85.383,86.16977,69.21811,75.77723,79.91253,78.99854,82.672134,82.08714,79.74595,2,4048.0
59.731144,57.20985,69.00962,76.36229,75.10138,73.20201,68.23481,63.515438,66.043015,84.80604,87.28355,87.722824,84.51079,79.489174,82.58684,79.45024,85.870865,82.56795,85.476776,2,4826.0
51.280533,44.859985,58.05044,58.924526,57.53519,55.911594,49.601166,47.270096,50.047314,80.35092,84.36138,85.734215,64.61403,61.885185,81.597046,77.792274,81.785706,86.41532,84.161224,2,3931.0
54.537975,50.47597,62.403824,64.48673,65.25039,66.51989,67.063065,64.61601,68.85973,85.29065,87.092636,87.420204,72.60215,73.90024,84.650955,80.38828,82.05267,86.45216,81.41636,2,4582.0
67.55577,66.057465,70.03578,67.67311,68.43033,69.72186,67.52106,62.801403,66.87421,81.11918,83.4006,84.0055,79.946175,77.71822,85.34678,83.04017,83.44955,85.40024,85.0549,2,4995.0
64.69486,64.01933,73.43657,68.89243,70.794876,72.77269,72.175575,69.216286,73.864235,84.18714,86.64625,87.23854,77.3255,76.059944,83.01622,78.91287,83.529076,82.3795,79.478905,2,3930.0
85.78495,85.13518,82.84668,80.54746,80.888336,81.26609,80.30897,77.12123,80.22243,86.843994,88.57949,88.97002,84.87141,85.490486,89.321594,88.23328,88.01645,89.76504,89.20938,2,4727.0
65.079445,61.490543,73.34225,72.278465,63.272346,54.697388,52.33079,58.13285,54.20794,77.65653,84.57526,85.50831,70.35322,68.38413,76.41717,77.50419,80.895966,81.971085,81.958206,2,5912.0
55.429237,52.985115,69.04125,60.961075,61.8033,62.872337,63.847397,61.102177,63.5504,77.05649,81.77371,82.58392,66.2301,69.54877,81.80144,78.73913,77.318825,83.089615,81.96378,2,4672.0
54.004223,52.40761,60.26129,54.41267,55.905426,58.52674,59.58092,56.45171,60.73088,78.48939,83.3391,84.34819,61.20308,62.4044,76.75118,72.75456,77.80837,78.06177,73.69561,2,5829.0
72.78042,70.47112,69.98615,61.180218,62.602962,64.326385,64.40254,61.221863,62.757004,76.42908,81.2798,82.26006,71.95624,70.48146,78.73784,76.08071,75.57867,83.55638,79.92122,2,3907.0
63.363255,61.193573,71.83785,63.22123,64.38159,65.551765,65.30462,62.245483,64.80153,79.58661,84.4901,85.03087,73.32211,66.90453,81.31777,79.25726,80.767586,86.04072,86.995186,2,4500.0
67.454056,66.20975,65.7628,65.99232,67.75438,68.79319,66.66703,62.31346,65.55238,79.8209,83.78891,84.42888,77.11394,75.29582,78.105774,75.88367,82.66843,84.10316,88.03963,2,6296.0
61.125225,53.834843,70.872215,68.045586,69.25491,70.699265,69.529274,65.423035,69.73553,83.41631,86.84718,87.28834,73.977325,71.97851,78.97986,78.41737,83.75938,85.97646,86.68183,2,6164.0
52.031445,45.007233,56.23722,67.03625,70.45677,69.93356,65.08278,60.548965,63.746323,79.485794,82.93383,84.10736,77.86751,77.27161,81.04097,77.55523,80.746056,75.94955,71.66777,2,6104.0
67.986664,67.61781,72.08164,65.60591,67.32436,69.98208,67.43313,62.03236,67.22784,81.878815,85.43346,86.20159,74.297485,73.06088,82.22682,80.3639,82.559265,83.83896,78.62294,2,4243.0
54.865032,50.62564,68.95997,68.171875,68.14342,68.7075,66.73479,62.576283,64.65231,81.692215,86.24377,86.9006,74.37564,72.3436,80.186485,77.05155,82.36859,83.2287,83.22003,2,5713.0
54.45143,55.131214,65.583984,64.110985,66.41754,68.588005,68.29255,65.955696,71.81392,81.25283,84.61001,85.36725,73.662,68.98965,81.13514,80.15645,83.35646,80.41082,78.16916,2,6304.0
73.878,71.456,76.08693,73.40254,74.711296,76.97012,74.41226,70.52161,74.314896,83.607124,86.95593,87.32204,81.800255,79.78386,85.42139,83.1581,84.92995,84.17609,85.99904,2,6339.0
75.71977,73.50476,71.907074,70.77287,64.85484,61.702423,62.72139,64.48827,65.20292,74.78907,78.962555,79.92178,67.042915,67.512794,68.55018,61.8584,69.79743,70.751175,65.578636,2,5267.0
74.32759,70.97615,74.66842,72.55937,74.899216,76.970795,74.97963,70.77113,75.1844,87.120224,88.68363,88.91927,81.023094,79.48931,86.35677,84.26901,86.98064,77.62409,81.47127,2,4611.0
52.66553,45.276108,64.023895,68.282906,68.93856,69.15794,63.362946,59.246765,65.07983,79.601524,82.82068,83.28425,75.29203,74.256546,80.643265,81.05004,82.68647,81.44346,79.67495,2,6157.0
83.36662,77.63384,76.85863,74.33298,74.53114,73.64492,73.6816,68.42928,73.97114,88.507034,89.95883,90.301186,77.91644,78.63835,86.63354,85.55263,86.62337,83.00214,82.6522,2,5444.0
73.38996,72.25436,77.8829,74.83183,75.1462,75.48271,74.978264,71.75034,75.89749,85.81547,87.7948,88.287796,80.002174,78.995224,86.829575,83.32929,85.92032,87.27695,85.05258,2,4669.0
66.73058,63.542725,71.967186,72.74335,73.60847,76.09478,75.139534,70.59756,74.23205,86.525536,88.77325,89.439445,81.89009,80.95183,87.66147,85.677124,86.78531,85.654526,84.41294,2,4122.0
56.05424,53.252285,69.21192,75.50409,75.25437,76.11605,74.12059,69.86961,70.89429,83.253525,86.76222,87.322426,82.54259,81.946465,85.94378,84.43548,83.68572,84.65323,84.47199,2,5174.0
55.224663,48.55108,69.73547,82.399826,84.81764,86.106705,82.233665,75.47296,77.63723,89.241066,90.950035,91.43929,86.21629,88.30778,87.2039,89.93806,90.02159,80.82891,82.698,2,4493.0
50.79702,41.32712,57.1342,66.096924,69.9627,70.63229,69.8829,64.96548,70.1623,80.251335,84.43256,85.17501,75.97666,74.07551,81.15443,81.078926,83.07486,84.223335,83.50114,2,6131.0
56.035378,52.96581,73.42309,76.93227,76.69913,75.449356,72.84283,68.16238,69.70561,81.63489,84.78422,85.33331,74.78993,78.400246,80.18038,80.57628,81.89252,85.38325,82.39719,2,5137.0
61.359413,54.196728,76.87562,80.99536,80.20917,79.5662,78.23475,74.615845,77.34195,89.62883,91.20404,91.39727,80.77031,80.82573,86.42521,83.65918,86.389854,87.97517,88.07909,2,4232.0
80.297905,79.49308,78.99946,74.62304,74.34816,73.50765,72.786255,67.49874,70.778366,83.825264,86.09935,86.794716,78.37131,75.721054,79.1219,76.72341,81.747574,81.04189,74.224625,2,6261.0
56.663315,46.883842,67.47602,60.728188,59.27016,60.95354,61.645084,61.308815,62.330364,74.23661,79.41413,80.61879,76.462975,68.82157,79.22143,79.490166,77.86525,80.059364,79.569855,2,5968.0
77.87309,74.187256,72.58797,63.779335,65.59702,69.63689,71.18537,68.94785,71.58109,83.177345,86.59884,87.238,70.04842,69.59408,78.48749,78.84854,80.71168,81.458855,79.17019,2,5607.0
64.679184,61.25789,76.2375,70.91815,72.2149,73.95885,72.10476,68.325966,72.010956,83.42155,86.00409,86.655815,78.18286,76.179596,81.79213,79.63221,81.894104,84.73751,81.13864,2,6242.0
60.297005,50.209732,70.4711,72.60486,74.13649,75.140884,73.77119,70.253914,72.92766,81.89968,84.9128,85.74027,79.35183,77.42245,85.35289,83.305756,83.26665,86.39206,85.09155,2,5396.0
60.243958,54.21356,74.31531,77.77571,79.31246,80.644035,78.1591,72.645325,75.520615,86.53852,88.84766,89.363525,83.70373,83.73245,88.34183,86.51243,87.13034,85.49902,87.45976,2,6116.0
65.41688,63.332314,73.0058,73.53493,72.58095,70.190605,68.77211,66.38961,67.262794,77.8298,83.5997,84.3444,77.337,76.75584,80.59918,78.344986,79.3528,83.63508,79.07275,2,5391.0
47.09036,42.941345,52.549778,57.810368,56.42539,55.946945,51.496834,50.933044,54.563965,79.8091,83.48877,84.60104,65.77944,65.56901,79.82073,78.00266,80.11544,79.566765,80.43463,2,4798.0
69.3733,63.709957,65.45221,62.51276,65.34614,67.3258,64.29632,59.885483,62.177105,78.310425,83.64127,84.43466,75.82921,71.72422,81.05781,78.373436,77.81984,84.9176,83.26502,2,6016.0
52.693325,48.48292,58.890343,66.02929,68.846016,64.83374,52.995712,45.995033,49.983276,79.011505,83.22271,84.1842,73.486786,79.98135,83.8152,83.474915,83.72349,79.22047,79.46345,2,5627.0
63.043533,62.478287,71.39408,65.93171,67.38726,69.93248,68.856026,64.21486,69.35742,84.75829,88.58186,88.88434,75.9738,71.75989,77.84542,78.80806,81.87776,78.01959,77.723785,2,4718.0
56.26622,49.81592,70.31564,75.23986,75.55691,77.72614,76.772644,73.15422,76.63823,86.23332,88.643845,88.82004,82.462845,80.145454,87.0277,86.28751,86.43509,89.616104,88.5323,2,5992.0
55.10509,43.80002,55.52757,63.52578,60.641575,53.971035,46.362865,45.280518,48.71892,76.89237,81.77381,82.85235,69.14898,78.88146,74.08047,75.27184,82.80692,77.088486,75.26495,2,6287.0
66.572105,67.86353,78.513145,77.67986,78.07691,77.79778,78.248436,77.03488,79.73577,85.25528,87.72458,88.142296,81.76708,80.08024,84.6163,81.29769,85.935104,87.83054,85.30284,2,5933.0
